AREA	YEAR	AGE	Yearclass	FMOR	WECA	WEST	CANUM	STNUM	MATPROP	M
N_GulfSL	2001	9	1992	0.6	2.63	NA	333	811	0.968	0.2
N_GulfSL	2002	9	1993	0.62	2.37	NA	658	1563	0.958	0.2
N_GulfSL	2003	9	1994	0.02	1.95	NA	15	954	0.972	0.2
N_GulfSL	2004	9	1995	0.18	2.58	NA	233	1556	0.984	0.2
N_GulfSL	2005	9	1996	0.2	2.53	NA	316	1954	0.997	0.2
N_GulfSL	2006	9	1997	0.18	2.27	NA	329	2248	0.988	0.2
N_GulfSL	1974	10	1964	0.44	2.89	NA	1509	4645	0.999	0.2
N_GulfSL	1975	10	1965	0.49	3.08	NA	1719	4870	0.999	0.2
N_GulfSL	1976	10	1966	0.72	3.11	NA	2561	5458	1	0.2
N_GulfSL	1977	10	1967	0.55	3.17	NA	1098	2846	1	0.2
N_GulfSL	1978	10	1968	0.47	3.32	NA	1261	3707	0.999	0.2
N_GulfSL	1979	10	1969	0.56	3.84	NA	721	1828	0.999	0.2
N_GulfSL	1980	10	1970	0.3	4.15	NA	483	2075	1	0.2
N_GulfSL	1981	10	1971	0.47	4.55	NA	939	2747	0.999	0.2
N_GulfSL	1982	10	1972	0.71	3.13	NA	2109	4516	1	0.2
N_GulfSL	1983	10	1973	0.45	3.47	NA	1161	3481	0.999	0.2
N_GulfSL	1984	10	1974	0.56	2.7	NA	2095	5369	0.999	0.2
N_GulfSL	1985	10	1975	0.43	2.32	NA	2317	7263	0.975	0.2
N_GulfSL	1986	10	1976	0.5	2.46	NA	2284	6980	0.988	0.4
N_GulfSL	1987	10	1977	0.55	2.65	NA	1843	5176	0.998	0.4
N_GulfSL	1988	10	1978	0.42	2.74	NA	656	2277	0.992	0.4
N_GulfSL	1989	10	1979	0.79	2.33	NA	1085	2342	0.999	0.4
N_GulfSL	1990	10	1980	0.67	2.16	NA	913	2220	0.986	0.4
N_GulfSL	1991	10	1981	0.77	2.01	NA	487	1074	0.994	0.4
N_GulfSL	1992	10	1982	1.29	1.98	NA	679	1089	0.986	0.4
N_GulfSL	1993	10	1983	1.36	2.5	NA	215	336	0.994	0.4
N_GulfSL	1994	10	1984	0.2	2.17	NA	7	46	1	0.4
N_GulfSL	1995	10	1985	0.07	2.66	NA	5	91	1	0.4
N_GulfSL	1996	10	1986	0.11	3	NA	13	151	1	0.4
N_GulfSL	1997	10	1987	0.64	2.51	NA	248	599	1	0.3
N_GulfSL	1998	10	1988	0.3	2.46	NA	123	538	0.996	0.3
N_GulfSL	1999	10	1989	0.5	2.86	NA	178	519	0.992	0.3
N_GulfSL	2000	10	1990	0.87	2.54	NA	159	309	0.99	0.3
N_GulfSL	2001	10	1991	0.83	3.18	NA	188	364	0.984	0.2
N_GulfSL	2002	10	1992	0.69	2.61	NA	168	366	0.981	0.2
N_GulfSL	2003	10	1993	0.03	2.49	NA	16	691	0.987	0.2
N_GulfSL	2004	10	1994	0.15	2.65	NA	100	767	0.993	0.2
N_GulfSL	2005	10	1995	0.16	3.21	NA	146	1064	0.998	0.2
N_GulfSL	2006	10	1996	0.14	2.74	NA	154	1315	0.998	0.2
N_GulfSL	1974	11	1963	0.37	4.46	NA	413	1470	0.999	0.2
N_GulfSL	1975	11	1964	0.4	4.16	NA	740	2450	1	0.2
N_GulfSL	1976	11	1965	0.59	3.91	NA	993	2447	1	0.2
N_GulfSL	1977	11	1966	0.59	3.35	NA	894	2183	1	0.2
N_GulfSL	1978	11	1967	0.57	3.22	NA	538	1347	1	0.2
N_GulfSL	1979	11	1968	0.37	3.96	NA	543	1905	0.999	0.2
N_GulfSL	1980	11	1969	0.46	4.41	NA	289	851	1	0.2
N_GulfSL	1981	11	1970	0.29	6.04	NA	294	1264	1	0.2
N_GulfSL	1982	11	1971	0.65	3.88	NA	618	1407	1	0.2
N_GulfSL	1983	11	1972	0.68	4.52	NA	817	1814	1	0.2
N_GulfSL	1984	11	1973	0.68	3.48	NA	821	1809	1	0.2
N_GulfSL	1985	11	1974	0.45	2.6	NA	828	2521	0.998	0.2
N_GulfSL	1986	11	1975	0.77	2.62	NA	1748	3868	0.993	0.4
N_GulfSL	1987	11	1976	0.93	2.73	NA	1470	2851	0.999	0.4
N_GulfSL	1988	11	1977	0.67	2.92	NA	826	1998	0.997	0.4
N_GulfSL	1989	11	1978	0.84	2.84	NA	480	1000	1	0.4
N_GulfSL	1990	11	1979	0.61	2.67	NA	273	710	0.999	0.4
N_GulfSL	1991	11	1980	1.1	2.29	NA	433	762	0.991	0.4
N_GulfSL	1992	11	1981	1.32	2.27	NA	210	334	0.997	0.4
N_GulfSL	1993	11	1982	1.4	3.04	NA	130	200	1	0.4
N_GulfSL	1994	11	1983	0.04	2.61	NA	2	58	1	0.4
N_GulfSL	1995	11	1984	0.1	1.27	NA	2	25	1	0.4
N_GulfSL	1996	11	1985	0.04	3.66	NA	2	57	1	0.4
N_GulfSL	1997	11	1986	0.5	3.92	NA	31	91	1	0.3
N_GulfSL	1998	11	1987	0.22	2.83	NA	40	234	1	0.3
N_GulfSL	1999	11	1988	0.75	3.33	NA	136	294	0.997	0.3
N_GulfSL	2000	11	1989	0.28	2.83	NA	50	234	0.991	0.3
N_GulfSL	2001	11	1990	0.84	3.69	NA	50	96	0.99	0.2
N_GulfSL	2002	11	1991	0.49	3.28	NA	46	130	0.992	0.2
N_GulfSL	2003	11	1992	0.08	2.49	NA	11	150	0.993	0.2
N_GulfSL	2004	11	1993	0.14	3.28	NA	67	552	0.996	0.2
N_GulfSL	2005	11	1994	0.34	2.81	NA	143	538	1	0.2
N_GulfSL	2006	11	1995	0.19	2.83	NA	116	739	1	0.2
N_GulfSL	1974	12	1962	0.32	5.59	NA	173	701	1	0.2
N_GulfSL	1975	12	1963	0.54	4.5	NA	316	832	1	0.2
N_GulfSL	1976	12	1964	0.39	4.83	NA	395	1341	1	0.2
N_GulfSL	1977	12	1965	0.49	4.23	NA	394	1115	1	0.2
N_GulfSL	1978	12	1966	0.67	3.86	NA	441	987	1	0.2
N_GulfSL	1979	12	1967	0.75	5.23	NA	300	622	1	0.2
N_GulfSL	1980	12	1968	0.4	3.87	NA	324	1072	1	0.2
N_GulfSL	1981	12	1969	0.56	7.43	NA	172	438	1	0.2
N_GulfSL	1982	12	1970	0.23	5.7	NA	145	771	1	0.2
N_GulfSL	1983	12	1971	0.49	4.37	NA	211	600	1	0.2
N_GulfSL	1984	12	1972	0.88	3.75	NA	406	756	1	0.2
N_GulfSL	1985	12	1973	0.35	3.71	NA	200	748	0.999	0.2
N_GulfSL	1986	12	1974	0.54	3.07	NA	461	1322	0.998	0.4
N_GulfSL	1987	12	1975	0.83	3.05	NA	575	1207	0.999	0.4
N_GulfSL	1988	12	1976	0.58	3.05	NA	277	751	1	0.4
N_GulfSL	1989	12	1977	1.06	3.11	NA	380	682	1	0.4
N_GulfSL	1990	12	1978	0.61	3.91	NA	112	290	1	0.4
N_GulfSL	1991	12	1979	0.75	2.4	NA	115	258	1	0.4
N_GulfSL	1992	12	1980	1.24	2.23	NA	104	171	0.994	0.4
N_GulfSL	1993	12	1981	0.57	4.38	NA	22	60	1	0.4
N_GulfSL	1994	12	1982	0.08	3.35	NA	2	33	1	0.4
N_GulfSL	1995	12	1983	0.03	3.58	NA	1	37	1	0.4
N_GulfSL	1996	12	1984	0.08	3.58	NA	1	15	1	0.4
N_GulfSL	1997	12	1985	0.37	4.19	NA	10	37	1	0.3
N_GulfSL	1998	12	1986	0.64	3.09	NA	17	41	1	0.3
N_GulfSL	1999	12	1987	0.58	3.82	NA	54	139	1	0.3
N_GulfSL	2000	12	1988	0.17	5.61	NA	14	103	1	0.3
N_GulfSL	2001	12	1989	0.29	3.57	NA	30	130	1	0.2
N_GulfSL	2002	12	1990	0.26	4.56	NA	7	34	1	0.2
N_GulfSL	2003	12	1991	0.02	3.39	NA	1	65	1	0.2
N_GulfSL	2004	12	1992	0.07	3.8	NA	7	113	0.991	0.2
N_GulfSL	2005	12	1993	0.17	3.98	NA	55	391	1	0.2
N_GulfSL	2006	12	1994	0.23	3	NA	59	312	1	0.2
N_GulfSL	1974	13	1961	0.35	5.57	NA	82	304	1	0.2
N_GulfSL	1975	13	1962	0.44	4.3	NA	135	418	1	0.2
N_GulfSL	1976	13	1963	0.52	6.9	NA	147	399	1	0.2
N_GulfSL	1977	13	1964	0.56	4.13	NA	291	744	1	0.2
N_GulfSL	1978	13	1965	0.61	5.12	NA	235	560	1	0.2
N_GulfSL	1979	13	1966	0.47	5.38	NA	141	414	1	0.2
N_GulfSL	1980	13	1967	0.43	5.42	NA	77	241	1	0.2
N_GulfSL	1981	13	1968	0.36	5.93	NA	163	587	1	0.2
N_GulfSL	1982	13	1969	0.5	6.02	NA	74	205	1	0.2
N_GulfSL	1983	13	1970	0.63	6.66	NA	214	501	1	0.2
N_GulfSL	1984	13	1971	0.74	4.7	NA	145	302	1	0.2
N_GulfSL	1985	13	1972	0.42	4.6	NA	81	257	1	0.2
N_GulfSL	1986	13	1973	0.71	3.19	NA	185	433	1	0.4
N_GulfSL	1987	13	1974	0.9	3.28	NA	261	517	1	0.4
N_GulfSL	1988	13	1975	0.65	3.9	NA	142	354	0.997	0.4
N_GulfSL	1989	13	1976	0.93	3.98	NA	145	283	1	0.4
N_GulfSL	1990	13	1977	0.61	4.13	NA	61	159	1	0.4
N_GulfSL	1991	13	1978	1.01	3.15	NA	57	105	1	0.4
N_GulfSL	1992	13	1979	1.29	2.92	NA	51	82	1	0.4
N_GulfSL	1993	13	1980	1.21	5.27	NA	20	33	1	0.4
N_GulfSL	1994	13	1981	0.06	5.08	NA	1	23	1	0.4
N_GulfSL	1995	13	1982	0.06	4.16	NA	1	20	1	0.4
N_GulfSL	1996	13	1983	0.05	4.16	NA	1	24	1	0.4
N_GulfSL	1997	13	1984	0.46	4.76	NA	3	9	1	0.3
N_GulfSL	1998	13	1985	0.28	5.41	NA	4	19	1	0.3
N_GulfSL	1999	13	1986	0.69	5.22	NA	7	16	1	0.3
N_GulfSL	2000	13	1987	0.25	3.32	NA	11	58	1	0.3
N_GulfSL	2001	13	1988	0.52	4.17	NA	24	64	1	0.2
N_GulfSL	2002	13	1989	0.44	3.03	NA	26	80	1	0.2
N_GulfSL	2003	13	1990	0.05	5.72	NA	0	21	1	0.2
N_GulfSL	2004	13	1991	0.13	3.57	NA	6	53	1	0.2
N_GulfSL	2005	13	1992	0.15	4.33	NA	11	86	1	0.2
N_GulfSL	2006	13	1993	0.11	3.43	NA	25	271	1	0.2
S_GulgSL	1950	3	1947	0.002	0.46	0.279	173	101797	0.121	0.2
S_GulgSL	1951	3	1948	0.001	0.44	0.279	133	109813	0.121	0.2
S_GulgSL	1952	3	1949	0.002	0.45	0.279	192	110977	0.121	0.2
S_GulgSL	1953	3	1950	0.003	0.42	0.279	294	106773	0.121	0.2
S_GulgSL	1954	3	1951	0.006	0.49	0.279	412	76511	0.121	0.2
S_GulgSL	1955	3	1952	0.005	0.47	0.279	324	67941	0.121	0.2
S_GulgSL	1956	3	1953	0.006	0.48	0.279	396	79551	0.121	0.2
S_GulgSL	1957	3	1954	0.004	0.43	0.279	359	105901	0.121	0.2
S_GulgSL	1958	3	1955	0.005	0.42	0.279	506	109963	0.121	0.2
S_GulgSL	1959	3	1956	0.004	0.37	0.279	535	141148	0.121	0.2
S_GulgSL	1960	3	1957	0.001	0.4	0.35	75	133059	0.121	0.2
S_GulgSL	1961	3	1958	0	0.35	0.31	1	45409	0.121	0.2
S_GulgSL	1962	3	1959	0	0.34	0.36	16	58581	0.121	0.2
S_GulgSL	1963	3	1960	0.007	0.37	0.38	255	40893	0.121	0.2
S_GulgSL	1964	3	1961	0.002	0.39	0.4	100	59658	0.121	0.2
S_GulgSL	1965	3	1962	0.01	0.4	0.4	464	51066	0.121	0.2
S_GulgSL	1966	3	1963	0.029	0.37	0.39	1498	58394	0.121	0.2
S_GulgSL	1967	3	1964	0.008	0.36	0.45	700	98292	0.121	0.2
S_GulgSL	1968	3	1965	0.004	0.34	0.41	310	89055	0.121	0.2
S_GulgSL	1969	3	1966	0.007	0.35	0.44	327	51879	0.121	0.2
S_GulgSL	1970	3	1967	0.001	0.31	0.42	26	48606	0.121	0.2
S_GulgSL	1971	3	1968	0	0.76	0.41	6	89259	0.121	0.2
S_GulgSL	1972	3	1969	0.104	0.36	0.39	3179	35462	0.121	0.2
S_GulgSL	1973	3	1970	0.031	0.46	0.34	1374	49549	0.121	0.2
S_GulgSL	1974	3	1971	0.058	0.6	0.46	2993	57773	0.121	0.2
S_GulgSL	1975	3	1972	0.034	0.48	0.3	1567	50117	0.121	0.2
S_GulgSL	1976	3	1973	0.004	0.46	0.26	508	143074	0.121	0.2
S_GulgSL	1977	3	1974	0.003	0.52	0.34	659	210109	0.121	0.2
S_GulgSL	1978	3	1975	0.002	0.4	0.33	548	222374	0.121	0.2
S_GulgSL	1979	3	1976	0.001	0.51	0.26	148	182439	0.121	0.2
S_GulgSL	1980	3	1977	0.001	0.58	0.35	295	199970	0.121	0.329
S_GulgSL	1981	3	1978	0.001	0.5	0.3	98	165026	0.121	0.329
S_GulgSL	1982	3	1979	0.001	0.75	0.28	518	344463	0.121	0.329
S_GulgSL	1983	3	1980	0	0.33	0.26	42	452876	0.121	0.329
S_GulgSL	1984	3	1981	0	0.45	0.27	30	267315	0.121	0.329
S_GulgSL	1985	3	1982	0.001	0.44	0.32	175	267271	0.121	0.329
S_GulgSL	1986	3	1983	0.001	0.43	0.27	136	239707	0.121	0.329
S_GulgSL	1987	3	1984	0	0.27	0.25	80	203111	0.121	0.501
S_GulgSL	1988	3	1985	0.001	0.4	0.3	111	140406	0.121	0.501
S_GulgSL	1989	3	1986	0	0.53	0.28	71	124930	0.121	0.501
S_GulgSL	1990	3	1987	0.003	0.56	0.33	540	177556	0.121	0.501
S_GulgSL	1991	3	1988	0.002	0.53	0.27	286	162783	0.121	0.501
S_GulgSL	1992	3	1989	0.007	0.55	0.3	487	71407	0.121	0.501
S_GulgSL	1993	3	1990	0.001	0.41	0.3	53	75230	0.121	0.501
S_GulgSL	1994	3	1991	0	0.34	0.31	26	68499	0.121	0.4
S_GulgSL	1995	3	1992	0.001	0.25	0.25	69	82623	0.121	0.4
S_GulgSL	1996	3	1993	0.001	0.36	0.34	39	62239	0.121	0.4
S_GulgSL	1997	3	1994	0	0.24	0.22	27	97607	0.121	0.4
S_GulgSL	1998	3	1995	0.001	0.3	0.3	70	95587	0.121	0.423
S_GulgSL	1999	3	1996	0.001	0.32	0.28	42	87613	0.121	0.423
S_GulgSL	2000	3	1997	0.001	0.3	0.32	35	74618	0.121	0.423
S_GulgSL	2001	3	1998	0.001	0.29	0.32	25	55333	0.121	0.423
S_GulgSL	2002	3	1999	0.001	0.28	0.27	25	64396	0.121	0.423
S_GulgSL	2003	3	2000	0	0.28	0.26	4	81859	0.121	0.594
S_GulgSL	2004	3	2001	0	0.33	0.21	8	97311	0.121	0.594
S_GulgSL	2005	3	2002	0	0.42	0.3	7	54519	0.121	0.594
S_GulgSL	2006	3	2003	0	0.35	0.24	3	30909	0.121	0.594
S_GulgSL	2007	3	2004	0	0.32	0.33	6	37981	0.121	0.594
S_GulgSL	2008	3	2005	0	0.25	0.21	3	27883	0.121	0.594
S_GulgSL	1950	4	1946	0.011	1.08	0.578	728	72708	0.368	0.2
S_GulgSL	1951	4	1947	0.008	1.05	0.578	638	83188	0.368	0.2
S_GulgSL	1952	4	1948	0.013	0.99	0.578	1034	89787	0.368	0.2
S_GulgSL	1953	4	1949	0.026	0.95	0.578	2120	90687	0.368	0.2
S_GulgSL	1954	4	1950	0.038	0.96	0.578	2968	87153	0.368	0.2
S_GulgSL	1955	4	1951	0.042	1.26	0.578	2336	62270	0.368	0.2
S_GulgSL	1956	4	1952	0.048	1.07	0.578	2372	55333	0.368	0.2
S_GulgSL	1957	4	1953	0.041	1.07	0.578	2372	64773	0.368	0.2
S_GulgSL	1958	4	1954	0.044	0.97	0.578	3341	86380	0.368	0.2
S_GulgSL	1959	4	1955	0.044	0.91	0.578	3535	89573	0.368	0.2
S_GulgSL	1960	4	1956	0.039	0.77	0.67	3967	115079	0.368	0.2
S_GulgSL	1961	4	1957	0.034	0.94	0.55	3304	108872	0.368	0.2
S_GulgSL	1962	4	1958	0.052	0.65	0.65	1720	37177	0.368	0.2
S_GulgSL	1963	4	1959	0.05	0.66	0.61	2123	47948	0.368	0.2
S_GulgSL	1964	4	1960	0.033	0.71	0.58	970	33250	0.368	0.2
S_GulgSL	1965	4	1961	0.133	0.84	0.69	5504	48754	0.368	0.2
S_GulgSL	1966	4	1962	0.208	0.79	0.79	7055	41390	0.368	0.2
S_GulgSL	1967	4	1963	0.183	0.75	0.7	7068	46456	0.368	0.2
S_GulgSL	1968	4	1964	0.119	0.76	0.79	8140	79843	0.368	0.2
S_GulgSL	1969	4	1965	0.078	0.66	0.85	4936	72632	0.368	0.2
S_GulgSL	1970	4	1966	0.093	0.69	0.75	3395	42180	0.368	0.2
S_GulgSL	1971	4	1967	0.06	0.82	0.75	2099	39728	0.368	0.2
S_GulgSL	1972	4	1968	0.405	0.56	0.73	22247	73073	0.368	0.2
S_GulgSL	1973	4	1969	0.346	0.67	0.75	6999	26167	0.368	0.2
S_GulgSL	1974	4	1970	0.163	0.78	0.74	5400	39327	0.368	0.2
S_GulgSL	1975	4	1971	0.246	0.74	0.74	8910	44600	0.368	0.2
S_GulgSL	1976	4	1972	0.118	0.78	0.73	4093	39618	0.368	0.2
S_GulgSL	1977	4	1973	0.045	0.81	0.66	4960	116680	0.368	0.2
S_GulgSL	1978	4	1974	0.062	0.68	0.74	10037	171427	0.368	0.2
S_GulgSL	1979	4	1975	0.028	0.71	0.59	5138	181569	0.368	0.2
S_GulgSL	1980	4	1976	0.013	0.69	0.61	1920	149235	0.368	0.329
S_GulgSL	1981	4	1977	0.027	0.68	0.65	3829	148518	0.368	0.329
S_GulgSL	1982	4	1978	0.013	0.76	0.6	1621	122714	0.368	0.329
S_GulgSL	1983	4	1979	0.004	0.61	0.43	1147	255863	0.368	0.329
S_GulgSL	1984	4	1980	0.004	0.65	0.42	1319	336700	0.368	0.329
S_GulgSL	1985	4	1981	0.008	0.57	0.5	1561	198624	0.368	0.329
S_GulgSL	1986	4	1982	0.019	0.6	0.51	3546	198322	0.368	0.329
S_GulgSL	1987	4	1983	0.007	0.49	0.42	1029	177768	0.368	0.501
S_GulgSL	1988	4	1984	0.016	0.6	0.47	1725	125898	0.368	0.501
S_GulgSL	1989	4	1985	0.021	0.63	0.49	1658	86948	0.368	0.501
S_GulgSL	1990	4	1986	0.029	0.72	0.54	2973	77355	0.368	0.501
S_GulgSL	1991	4	1987	0.05	0.65	0.48	5178	109661	0.368	0.501
S_GulgSL	1992	4	1988	0.045	0.65	0.43	3437	100646	0.368	0.501
S_GulgSL	1993	4	1989	0.006	0.56	0.45	262	43831	0.368	0.501
S_GulgSL	1994	4	1990	0.001	0.56	0.46	54	46486	0.368	0.4
S_GulgSL	1995	4	1991	0.003	0.49	0.5	133	45895	0.368	0.4
S_GulgSL	1996	4	1992	0.002	0.47	0.45	80	55328	0.368	0.4
S_GulgSL	1997	4	1993	0.002	0.56	0.56	53	41688	0.368	0.4
S_GulgSL	1998	4	1994	0.002	0.52	0.45	82	65406	0.368	0.423
S_GulgSL	1999	4	1995	0.004	0.69	0.49	199	57324	0.368	0.423
S_GulgSL	2000	4	1996	0.003	0.56	0.47	107	52541	0.368	0.423
S_GulgSL	2001	4	1997	0.003	0.65	0.54	113	44738	0.368	0.423
S_GulgSL	2002	4	1998	0.002	0.69	0.48	64	33162	0.368	0.423
S_GulgSL	2003	4	1999	0	0.49	0.41	5	38582	0.368	0.594
S_GulgSL	2004	4	2000	0.001	0.55	0.37	18	45797	0.368	0.594
S_GulgSL	2005	4	2001	0.001	0.68	0.37	42	54440	0.368	0.594
S_GulgSL	2006	4	2002	0.004	0.68	0.53	110	30488	0.368	0.594
S_GulgSL	2007	4	2003	0.001	0.46	0.47	13	17280	0.368	0.594
S_GulgSL	2008	4	2004	0	0.6	0.43	33	21227	0.368	0.594
S_GulgSL	1950	5	1945	0.033	1.09	1.016	1559	52887	0.721	0.2
S_GulgSL	1951	5	1946	0.028	1.3	1.016	1462	58871	0.721	0.2
S_GulgSL	1952	5	1947	0.032	1.27	1.016	1915	67533	0.721	0.2
S_GulgSL	1953	5	1948	0.089	1.21	1.016	5596	72577	0.721	0.2
S_GulgSL	1954	5	1949	0.127	1.25	1.016	7832	72334	0.721	0.2
S_GulgSL	1955	5	1950	0.104	1.38	1.016	6165	68675	0.721	0.2
S_GulgSL	1956	5	1951	0.164	1.6	1.016	6727	48874	0.721	0.2
S_GulgSL	1957	5	1952	0.169	1.36	1.016	6109	43162	0.721	0.2
S_GulgSL	1958	5	1953	0.206	1.24	1.016	8607	50891	0.721	0.2
S_GulgSL	1959	5	1954	0.16	1.22	1.016	9107	67706	0.721	0.2
S_GulgSL	1960	5	1955	0.152	1.11	1.12	8983	70145	0.721	0.2
S_GulgSL	1961	5	1956	0.185	0.93	0.9	13921	90637	0.721	0.2
S_GulgSL	1962	5	1957	0.15	1.02	0.93	10887	86154	0.721	0.2
S_GulgSL	1963	5	1958	0.181	0.67	0.92	4352	28886	0.721	0.2
S_GulgSL	1964	5	1959	0.221	0.75	0.91	6728	37340	0.721	0.2
S_GulgSL	1965	5	1960	0.296	0.91	1.18	6148	26347	0.721	0.2
S_GulgSL	1966	5	1961	0.408	1.09	1.29	10689	34955	0.721	0.2
S_GulgSL	1967	5	1962	0.248	1.05	1.45	5503	27536	0.721	0.2
S_GulgSL	1968	5	1963	0.329	1.05	1.34	8086	31670	0.721	0.2
S_GulgSL	1969	5	1964	0.271	1.07	1.4	12530	58031	0.721	0.2
S_GulgSL	1970	5	1965	0.355	1	1.22	14972	55013	0.721	0.2
S_GulgSL	1971	5	1966	0.293	1.11	1.15	7272	31444	0.721	0.2
S_GulgSL	1972	5	1967	0.559	0.91	1.22	12018	30632	0.721	0.2
S_GulgSL	1973	5	1968	0.506	0.92	1.18	14498	39866	0.721	0.2
S_GulgSL	1974	5	1969	0.45	1.09	1.2	5033	15138	0.721	0.2
S_GulgSL	1975	5	1970	0.323	1.15	1.2	6933	27334	0.721	0.2
S_GulgSL	1976	5	1971	0.478	1.11	1.32	9996	28500	0.721	0.2
S_GulgSL	1977	5	1972	0.247	1.27	1.35	5899	28746	0.721	0.2
S_GulgSL	1978	5	1973	0.132	1.03	1.22	10897	91053	0.721	0.2
S_GulgSL	1979	5	1974	0.131	1.01	0.97	15913	131296	0.721	0.2
S_GulgSL	1980	5	1975	0.113	0.92	0.94	14674	144017	0.721	0.329
S_GulgSL	1981	5	1976	0.073	0.85	0.87	7380	109310	0.721	0.329
S_GulgSL	1982	5	1977	0.11	0.97	0.94	10671	107106	0.721	0.329
S_GulgSL	1983	5	1978	0.075	0.89	0.74	6311	89836	0.721	0.329
S_GulgSL	1984	5	1979	0.023	0.79	0.6	4210	189216	0.721	0.329
S_GulgSL	1985	5	1980	0.045	0.76	0.69	10307	248983	0.721	0.329
S_GulgSL	1986	5	1981	0.062	0.81	0.65	8295	146125	0.721	0.329
S_GulgSL	1987	5	1982	0.062	0.7	0.65	7400	144094	0.721	0.501
S_GulgSL	1988	5	1983	0.057	0.77	0.66	5241	109368	0.721	0.501
S_GulgSL	1989	5	1984	0.097	0.77	0.7	6065	76634	0.721	0.501
S_GulgSL	1990	5	1985	0.168	0.85	0.76	7508	52539	0.721	0.501
S_GulgSL	1991	5	1986	0.186	0.85	0.69	10371	45562	0.721	0.501
S_GulgSL	1992	5	1987	0.226	0.81	0.72	12511	63883	0.721	0.501
S_GulgSL	1993	5	1988	0.02	0.7	0.64	904	59617	0.721	0.501
S_GulgSL	1994	5	1989	0.004	0.79	0.66	98	26899	0.721	0.4
S_GulgSL	1995	5	1990	0.005	0.67	0.67	145	31117	0.721	0.4
S_GulgSL	1996	5	1991	0.005	0.81	0.77	129	30656	0.721	0.4
S_GulgSL	1997	5	1992	0.004	0.8	0.77	120	37022	0.721	0.4
S_GulgSL	1998	5	1993	0.01	0.96	0.79	211	27901	0.721	0.423
S_GulgSL	1999	5	1994	0.012	0.92	0.74	361	39180	0.721	0.423
S_GulgSL	2000	5	1995	0.012	0.88	0.79	344	34231	0.721	0.423
S_GulgSL	2001	5	1996	0.014	0.88	0.78	365	31422	0.721	0.423
S_GulgSL	2002	5	1997	0.015	0.9	0.67	348	26732	0.721	0.423
S_GulgSL	2003	5	1998	0.001	0.87	0.78	13	19822	0.721	0.594
S_GulgSL	2004	5	1999	0.004	0.84	0.67	64	21577	0.721	0.594
S_GulgSL	2005	5	2000	0.008	0.85	0.6	160	25594	0.721	0.594
S_GulgSL	2006	5	2001	0.017	0.81	0.65	392	30410	0.721	0.594
S_GulgSL	2007	5	2002	0.003	0.71	0.71	42	16960	0.721	0.594
S_GulgSL	2008	5	2003	0.02	0.76	0.61	119	9647	0.721	0.594
S_GulgSL	1950	6	1944	0.082	1.5	1.564	2703	38027	0.905	0.2
S_GulgSL	1951	6	1945	0.057	1.44	1.564	2113	41893	0.905	0.2
S_GulgSL	1952	6	1946	0.076	1.69	1.564	3104	46879	0.905	0.2
S_GulgSL	1953	6	1947	0.109	1.5	1.564	5037	53562	0.905	0.2
S_GulgSL	1954	6	1948	0.154	1.65	1.564	7049	54374	0.905	0.2
S_GulgSL	1955	6	1949	0.125	1.75	1.564	5549	52162	0.905	0.2
S_GulgSL	1956	6	1950	0.156	1.79	1.564	6648	50667	0.905	0.2
S_GulgSL	1957	6	1951	0.217	1.82	1.564	6037	33954	0.905	0.2
S_GulgSL	1958	6	1952	0.38	1.56	1.564	8606	29835	0.905	0.2
S_GulgSL	1959	6	1953	0.344	1.51	1.564	9000	33917	0.905	0.2
S_GulgSL	1960	6	1954	0.343	1.48	1.72	12515	47228	0.905	0.2
S_GulgSL	1961	6	1955	0.237	1.3	1.36	9475	49336	0.905	0.2
S_GulgSL	1962	6	1956	0.034	1.08	1.33	1889	61671	0.905	0.2
S_GulgSL	1963	6	1957	0.342	0.93	1.09	16021	60727	0.905	0.2
S_GulgSL	1964	6	1958	0.394	0.89	1.2	5863	19730	0.905	0.2
S_GulgSL	1965	6	1959	0.535	1.09	1.24	9292	24516	0.905	0.2
S_GulgSL	1966	6	1960	0.368	1.34	1.58	4505	16045	0.905	0.2
S_GulgSL	1967	6	1961	0.307	1.54	1.88	4586	19028	0.905	0.2
S_GulgSL	1968	6	1962	0.345	1.45	1.88	4674	17594	0.905	0.2
S_GulgSL	1969	6	1963	0.236	1.53	1.96	3571	18665	0.905	0.2
S_GulgSL	1970	6	1964	0.447	1.56	1.73	11925	36244	0.905	0.2
S_GulgSL	1971	6	1965	0.388	1.4	1.42	9262	31554	0.905	0.2
S_GulgSL	1972	6	1966	0.477	1.33	1.55	6666	19207	0.905	0.2
S_GulgSL	1973	6	1967	0.521	1.28	1.56	5325	14323	0.905	0.2
S_GulgSL	1974	6	1968	0.768	1.49	1.67	9690	19652	0.905	0.2
S_GulgSL	1975	6	1969	0.432	1.76	1.8	2540	7881	0.905	0.2
S_GulgSL	1976	6	1970	0.628	1.54	1.87	6975	16150	0.905	0.2
S_GulgSL	1977	6	1971	0.287	1.79	1.95	3320	14376	0.905	0.2
S_GulgSL	1978	6	1972	0.31	1.66	2.06	4596	18229	0.905	0.2
S_GulgSL	1979	6	1973	0.196	1.42	1.48	11251	64727	0.905	0.2
S_GulgSL	1980	6	1974	0.176	1.22	1.24	14142	93155	0.905	0.329
S_GulgSL	1981	6	1975	0.244	1.13	1.18	19144	94410	0.905	0.329
